anio,mes,VPU,fob_dolar,pos_ncm,sector,provincia,nombre_importador,primer_periodo,ultimo_periodo
2025,3,Parque Solar El Quemado y Anexos,174711.4,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,201178.32,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,323935.16,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,215486.64,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,175866.76,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,258583.97,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,467526.64,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,105,8517.62.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,64642.65,8537.10.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,158130,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,14000,7326.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,163512,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,160758,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,152604,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,164916,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,162500,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,172470.69,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,187996,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,160557.56,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,162272.38,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,171132.32,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,159334.36,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,326393.7,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,205097.08,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,166317.33,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,151478.4,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,163365.2,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,183512.88,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,165851.82,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,179602.98,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,174485.39,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,76.31,8535.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,151902,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,215489.74,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,164106,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,166536,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,165996,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,159210,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,225232.12,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,236411.6,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,127591.6,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,181503.28,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,159333.38,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,197423.96,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,162653.2,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,299899.87,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,166407.76,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1080094.08,8504.22.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1422,8414.59.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1044,8504.32.21,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,3116,8504.40.29,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,121316.72,8535.40.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,166,8536.10.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,17759,8536.20.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1942,8536.41.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,336,8536.49.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,888,9026.20.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,11040,9032.89.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,258587.69,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,11110,8419.50.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,477,8421.39.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1998,8504.31.11,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,3020,8535.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,20387.56,8536.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,590,9026.10.29,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,258587.69,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,215489.74,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,162162,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,161433,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,161111.7,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,153273.9,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,158911.2,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,157194,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,144840.6,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,546064.26,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,6601.51,3506.10.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,849.6,7318.16.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,1064.95,7318.22.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,374.82,7318.24.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,543.75,8483.30.29,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,158009.4,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,853,7318.15.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,1840.5,7326.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,2140,8501.32.10,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,156,8536.10.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,195.6,8544.42.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,32,9015.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,164808,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,258587.69,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,160326,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,258589.3,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,435562.46,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,14700,8537.10.20,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,787.8,3926.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,1040,8517.62.77,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,1958859.84,8504.40.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,159408,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,191379.08,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,261784.4,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,215491.09,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,160709.86,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,36234.95,8479.90.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,1284.8,8483.10.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,374.4,8544.49.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,962,8536.30.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,3912,8536.50.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,215489.74,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1260,8536.10.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,432,9032.10.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,141620.4,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,2,Parque Solar El Quemado y Anexos,148932,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,11.8,7318.22.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,85.6,8483.30.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,168643.36,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,160869,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,1119264.8,8504.40.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,3,Parque Solar El Quemado y Anexos,813960,8479.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1260109.76,8504.22.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,780,8414.59.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,1122,9027.89.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,2203.78,7318.15.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,160,8504.40.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,3378,8517.62.99,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,720,9015.80.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,258583.97,8541.43.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,112.72,7318.21.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,4,Parque Solar El Quemado y Anexos,350,8517.79.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,1,Parque Solar El Quemado y Anexos,298,8481.40.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,5,Vaca Muerta Oleoducto Sur (VMOS),3772511.78,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),608293.84,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),164.82,8536.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),12.68,7412.20.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),832.01,8515.21.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),697.31,3917.23.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),87.16,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),7.92,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),278.92,8547.20.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Proyecto Rincón,398.21,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,42.68,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,32.78,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,154.28,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,318.78,8536.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,9367.99,9026.10.11,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),307.2,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),596.09,8547.20.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),2555.46,8544.49.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Proyecto Rincón,1133.79,8481.30.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,56.29,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,72.63,3926.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,753.39,3917.39.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),1226.4,3917.23.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),194.99,7412.20.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Proyecto Rincón,11752,8504.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,89,8481.80.99,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,8,Proyecto Rincón,7649.62,3917.39.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,8,Parque Solar El Quemado y Anexos,9667.4,8537.10.90,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,8,Proyecto Rincón,9143.55,5911.90.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,2059405,8426.19.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,270695,8421.21.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,711125,8419.89.99,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,73839,8479.89.99,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,5437759,8426.19.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,113351,7309.00.90,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,144579,8481.80.99,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,624367,8514.90.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,235235,8425.11.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,1309018,8454.90.90,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,124962,8481.20.90,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,1066788,8514.90.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Vaca Muerta Oleoducto Sur (VMOS),805630,8481.80.93,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Parque Solar El Quemado y Anexos,1260109.76,8504.22.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),124874.83,8108.90.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),37445.8,8544.49.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),36.45,5603.14.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),7.92,3926.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,6,Vaca Muerta Oleoducto Sur (VMOS),178.29,9030.31.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,85040,8426.99.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,8,Proyecto Siderúrgico Argentino Sidersa,3609576,8455.90.00,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),197.77,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),197.77,3926.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),1407.32,8544.49.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),2034.62,8544.49.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Vaca Muerta Oleoducto Sur (VMOS),520.24,8544.49.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2025,7,Proyecto Rincón,240.48,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,392.48,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,1300.37,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,329.56,8536.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,1858.01,8481.10.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,56.91,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,276.05,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2025,7,Proyecto Rincón,38.97,8481.80.95,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
